timestamp,machine_id,machine_type,vibration_rms,temperature_motor,current_phase_avg,pressure_level,rpm,operating_mode,hours_since_maintenance,ambient_temp,rul_hours,failure_within_24h,failure_type,estimated_repair_cost,rul_normalized,health_score
2024-01-01 18:43:00,12,Compressor,2.28,65.05,14.21,114.9,1782.8,normal,416.23,15.2,70.68,0,none,0,0.28270645952575624,0.16962387571545373
2024-01-01 18:47:00,12,Compressor,2.52,65.3,14.7,113.7,1782.1,normal,416.29,13.4,70.62,0,none,0,0.28331970564186426,0.16999182338511856
2024-01-01 18:50:00,12,Compressor,0.93,46.4,5.66,43.5,766.7,idle,416.34,13.6,70.57,0,none,0,0.2838307440719543,0.17029844644317257
2024-01-01 19:20:00,12,Compressor,3.57,68.47,21.54,151.4,2569.2,peak,416.84,10.5,70.07,0,none,0,0.2889411283728537,0.1733646770237122
2024-01-01 19:36:00,12,Compressor,0.97,51.15,6.7,49.9,769.6,idle,417.11,17.5,69.8,0,none,0,0.2917007358953394,0.17502044153720364
2024-01-01 19:55:00,12,Compressor,0.98,44.88,6.81,46.6,771.5,idle,417.43,17.2,69.48,0,none,0,0.29497138184791494,0.17698282910874896
2024-01-01 20:17:00,12,Compressor,0.98,44.23,5.58,47.4,1602.1,idle,417.79,15.3,69.12,0,none,0,0.2986508585445625,0.1791905151267375
2024-01-01 20:22:00,12,Compressor,1.05,47.36,6.34,48.4,735.2,idle,417.88,16.9,69.03,0,none,0,0.2995707277187245,0.1797424366312347
2024-01-01 20:40:00,12,Compressor,2.31,63.13,15.3,102.3,1755.9,normal,418.18,15.5,68.73,0,none,0,0.30263695829926407,0.18158217497955845
2024-01-01 21:01:00,12,Compressor,2.58,61.68,15.23,118.5,1808.0,normal,418.53,15.3,68.38,0,none,0,0.3062142273098938,0.18372853638593625
2024-01-01 21:19:00,12,Compressor,1.05,48.42,5.65,43.8,735.4,idle,418.83,11.2,68.08,0,none,0,0.30928045789043335,0.18556827473426
2024-01-01 21:38:00,12,Compressor,0.91,44.82,5.94,42.7,730.2,idle,419.14,14.1,67.77,0,none,0,0.3124488961569911,0.18746933769419466
2024-01-01 21:40:00,12,Compressor,2.13,57.5,15.05,115.3,1803.8,normal,419.18,14.5,67.73,0,none,0,0.31285772690106295,0.18771463614063777
2024-01-01 21:58:00,12,Compressor,2.47,54.4,14.76,113.8,1742.3,normal,419.48,9.2,67.43,0,none,0,0.3159239574816026,0.18955437448896156
2024-01-01 22:00:00,12,Compressor,1.06,44.57,6.39,45.8,768.3,idle,419.51,10.8,67.4,0,none,0,0.3162305805396566,0.18973834832379394
2024-01-01 22:28:00,12,Compressor,0.93,45.7,6.34,49.6,725.0,idle,419.98,17.9,66.93,0,none,0,0.321034341782502,0.1926206050695012
2024-01-01 22:47:00,12,Compressor,1.05,45.64,5.66,45.2,755.0,idle,420.29,9.1,66.62,0,none,0,0.32420278004905967,0.1945216680294358
2024-01-01 23:12:00,12,Compressor,2.51,61.42,14.23,102.1,1699.7,normal,420.71,11.4,66.2,0,none,0,0.32849550286181517,0.19709730171708909
2024-01-01 23:36:00,12,Compressor,1.05,44.91,5.72,47.8,777.7,idle,421.11,17.6,65.8,0,none,0,0.3325838103025348,0.19955028618152088
2024-01-01 23:54:00,12,Compressor,0.92,48.88,5.86,42.2,769.9,idle,421.41,14.6,65.5,0,none,0,0.3356500408830745,0.2013900245298447
2024-01-02 00:21:00,12,Compressor,1.0,44.19,6.84,46.3,764.2,idle,421.86,13.9,65.05,0,none,0,0.34024938675388394,0.20414963205233036
2024-01-02 00:43:00,12,Compressor,0.98,45.48,6.2,44.3,737.8,idle,422.23,9.1,64.68,0,none,0,0.3440310711365494,0.20641864268192964
2024-01-02 00:52:00,12,Compressor,2.42,51.69,13.99,108.7,1770.7,normal,422.38,9.0,64.53,0,none,0,0.3455641864268193,0.20733851185609156
2024-01-02 01:16:00,12,Compressor,1.03,51.09,6.99,49.5,765.9,idle,422.78,11.0,64.13,0,none,0,0.34965249386753894,0.20979149632052335
2024-01-02 01:18:00,12,Compressor,2.44,50.64,14.33,111.6,1720.2,normal,422.81,17.6,64.1,0,none,0,0.3499591169255929,0.20997547015535573
2024-01-02 01:22:00,12,Compressor,0.98,48.34,6.86,44.1,743.9,idle,422.88,17.6,64.03,0,none,0,0.3506745707277187,0.2104047424366312
2024-01-02 01:33:00,12,Compressor,2.43,53.35,15.09,111.7,1709.9,normal,423.06,17.6,63.85,0,none,0,0.35251430907604253,0.2115085854456255
2024-01-02 02:01:00,12,Compressor,1.04,46.23,6.66,42.6,745.6,idle,423.53,10.6,63.38,0,none,0,0.35731807031888796,0.21439084219133278
2024-01-02 02:19:00,12,Compressor,0.95,50.53,6.63,48.7,759.1,idle,423.83,15.1,63.08,0,none,0,0.36038430089942763,0.21623058053965657
2024-01-02 02:44:00,12,Compressor,1.06,47.51,6.52,42.2,772.8,idle,424.24,13.7,62.67,0,none,0,0.36457481602616515,0.21874488961569907
2024-01-02 03:13:00,12,Compressor,1.04,51.03,6.67,44.3,736.1,idle,424.73,15.8,47.87,0,none,0,0.5158421913327882,0.3095053147996729
2024-01-02 03:16:00,12,Compressor,1.06,45.61,5.68,42.1,737.5,idle,424.78,16.1,47.82,0,none,0,0.5163532297628781,0.30981193785772687
2024-01-02 03:37:00,12,Compressor,0.92,50.8,6.26,44.0,754.9,idle,425.13,13.6,47.47,0,none,0,0.5199304987735078,0.3119582992641047
2024-01-02 04:05:00,12,Compressor,0.92,50.54,6.3,42.0,736.8,idle,425.59,17.0,47.0,0,none,0,0.5247342600163533,0.3148405560098119
2024-01-02 04:30:00,12,Compressor,1.06,46.53,7.02,49.2,763.3,idle,426.01,8.7,46.58,0,none,0,0.5290269828291088,0.31741618969746527
2024-01-02 04:37:00,12,Compressor,0.93,47.95,6.03,43.1,776.2,idle,426.13,16.6,46.47,0,none,0,0.5301512673753066,0.31809076042518397
2024-01-02 04:43:00,12,Compressor,0.94,47.71,6.91,43.2,744.3,idle,426.23,10.2,46.37,0,none,0,0.5311733442354866,0.31870400654129194
2024-01-02 05:08:00,12,Compressor,1.11,47.48,6.66,42.6,751.2,idle,426.64,15.5,45.95,0,none,0,0.5354660670482421,0.32127964022894523
2024-01-02 05:21:00,12,Compressor,0.98,51.25,6.27,44.4,747.4,idle,426.86,14.9,45.73,0,none,0,0.5377146361406377,0.32262878168438264
2024-01-02 05:38:00,12,Compressor,0.94,52.38,6.77,46.4,736.1,idle,427.14,16.7,45.45,0,none,0,0.5405764513491415,0.32434587080948485
2024-01-02 06:04:00,12,Compressor,2.61,63.6,14.05,115.2,1741.6,normal,427.58,11.5,45.02,0,none,0,0.5449713818479149,0.32698282910874893
2024-01-02 06:33:00,12,Compressor,0.95,47.44,7.11,44.3,751.6,idle,428.06,13.1,44.53,0,none,0,0.5499795584627964,0.32998773507767787
2024-01-02 06:38:00,12,Compressor,2.17,62.61,13.98,98.5,1761.7,normal,428.14,10.9,44.45,0,none,0,0.5507972199509403,0.3304783319705642
2024-01-02 06:58:00,12,Compressor,2.56,65.7,13.45,102.1,1690.6,normal,428.48,16.5,44.12,0,none,0,0.554170073589534,0.33250204415372037
2024-01-02 07:09:00,12,Compressor,2.51,66.57,15.06,114.7,1700.7,normal,428.66,13.0,43.93,0,none,0,0.5561120196238758,0.33366721177432546
2024-01-02 07:32:00,12,Compressor,1.04,47.76,6.37,45.5,746.2,idle,429.04,10.9,43.55,0,none,0,0.5599959116925592,0.3359975470155355
2024-01-02 07:37:00,12,Compressor,2.35,57.6,14.1,98.3,1744.1,normal,429.13,11.5,43.47,0,none,0,0.5608135731807032,0.3364881439084219
2024-01-02 07:55:00,12,Compressor,2.48,63.95,14.91,104.2,1753.8,normal,429.43,16.8,43.17,0,none,0,0.5638798037612429,0.33832788225674576
2024-01-02 08:19:00,12,Compressor,3.67,67.62,20.5,148.2,2492.7,peak,429.83,16.8,42.77,0,none,0,0.5679681112019623,0.3407808667211774
2024-01-02 08:27:00,12,Compressor,1.04,55.81,6.67,44.3,741.1,idle,429.96,9.3,42.63,0,none,0,0.5693990188062142,0.34163941128372854
2024-01-02 08:33:00,12,Compressor,1.14,53.78,5.95,44.8,725.3,idle,430.06,8.2,42.53,0,none,0,0.5704210956663941,0.34225265739983646
2024-01-02 08:39:00,12,Compressor,3.63,71.28,22.23,148.5,2536.7,peak,430.16,16.9,42.43,0,none,0,0.5714431725265741,0.3428659035159444
2024-01-02 08:58:00,12,Compressor,3.14,66.79,18.95,148.7,2544.8,peak,430.48,11.9,42.12,0,none,0,0.5746116107931316,0.34476696647587896
2024-01-02 09:03:00,12,Compressor,3.16,62.26,22.78,159.2,2435.1,peak,430.56,12.1,42.03,0,none,0,0.5755314799672935,0.3453188879803761
2024-01-02 09:33:00,12,Compressor,2.22,68.85,15.0,103.1,1602.1,normal,431.06,16.7,41.53,0,none,0,0.580641864268193,0.34838511856091575
2024-01-02 09:46:00,12,Compressor,1.04,53.28,7.1,48.2,750.0,idle,431.28,17.3,41.32,0,none,0,0.5827882256745707,0.34967293540474237
2024-01-02 09:59:00,12,Compressor,2.57,68.67,15.53,116.7,1707.1,normal,431.49,11.2,41.1,0,none,0,0.5850367947669665,0.3510220768601799
2024-01-02 10:13:00,12,Compressor,2.19,67.82,13.25,97.1,1768.8,normal,431.73,15.5,40.87,0,none,0,0.5873875715453802,0.35243254292722814
2024-01-02 10:37:00,12,Compressor,2.36,66.49,13.9,114.2,1704.1,normal,432.13,13.0,40.47,0,none,0,0.5914758789860998,0.35488552739165985
2024-01-02 10:57:00,12,Compressor,2.56,58.31,16.0,101.4,1723.0,normal,432.46,16.8,40.13,0,none,0,0.5949509403107114,0.3569705641864268
2024-01-02 11:00:00,12,Compressor,2.52,67.54,14.0,113.5,1741.0,normal,432.51,11.7,40.08,0,none,0,0.5954619787408013,0.35727718724448077
2024-01-02 11:22:00,12,Compressor,1.04,53.31,6.42,49.4,745.5,idle,432.88,10.8,39.72,0,none,0,0.5991414554374489,0.3594848732624693
2024-01-02 11:28:00,12,Compressor,1.09,57.51,13.25,47.0,741.2,idle,432.98,12.7,39.62,0,none,0,0.6001635322976289,0.36009811937857733
2024-01-02 11:46:00,12,Compressor,2.19,64.02,15.01,97.1,1602.1,normal,433.28,13.5,39.32,0,none,0,0.6032297628781684,0.36193785772690107
2024-01-02 12:04:00,12,Compressor,2.49,59.63,14.17,119.1,1760.9,normal,433.58,9.7,39.02,0,none,0,0.606295993458708,0.3637775960752248
2024-01-02 12:19:00,12,Compressor,2.39,70.95,16.35,106.6,1639.3,normal,433.83,11.7,38.77,0,none,0,0.6088511856091579,0.3653107113654947
2024-01-02 12:40:00,12,Compressor,2.29,59.52,16.19,104.6,1715.0,normal,434.18,11.7,38.42,0,none,0,0.6124284546197873,0.3674570727718724
2024-01-02 13:01:00,12,Compressor,2.52,64.34,14.41,103.3,1737.2,normal,434.53,9.4,38.07,0,none,0,0.6160057236304171,0.3696034341782502
2024-01-02 13:17:00,12,Compressor,2.67,57.95,14.48,97.1,1602.1,normal,434.79,9.6,37.8,0,none,0,0.6187653311529027,0.37125919869174157
2024-01-02 13:26:00,12,Compressor,2.58,67.68,13.25,96.3,1749.8,normal,434.94,10.4,37.65,0,none,0,0.6202984464431726,0.37217906786590355
2024-01-02 13:53:00,12,Compressor,2.25,58.02,14.79,119.8,1606.2,normal,435.39,11.4,37.2,0,none,0,0.624897792313982,0.3749386753883892
2024-01-02 14:23:00,12,Compressor,2.72,61.1,14.52,114.5,1730.6,normal,435.89,13.3,36.7,0,none,0,0.6300081766148814,0.37800490596892883
2024-01-02 14:44:00,12,Compressor,1.14,54.43,7.48,42.6,1602.1,idle,436.24,15.0,36.35,0,none,0,0.633585445625511,0.3801512673753066
2024-01-02 14:57:00,12,Compressor,3.52,65.0,22.33,156.2,2502.1,peak,436.46,14.3,36.13,0,none,0,0.6358340147179068,0.38150040883074404
2024-01-02 15:14:00,12,Compressor,1.1,56.04,7.37,44.7,723.4,idle,436.74,16.2,35.85,0,none,0,0.6386958299264105,0.3832174979558463
2024-01-02 15:40:00,12,Compressor,3.27,70.63,22.22,159.1,2324.7,peak,437.18,9.6,35.42,0,none,0,0.643090760425184,0.3858544562551104
2024-01-02 16:07:00,12,Compressor,3.76,57.239999999999995,21.2,160.3,2336.8,peak,437.63,16.5,34.97,0,none,0,0.6476901062959934,0.38861406377759605
2024-01-02 16:13:00,12,Compressor,1.08,59.96,6.75,42.2,721.5,idle,437.73,8.2,34.87,0,none,0,0.6487121831561734,0.389227309893704
2024-01-02 16:42:00,12,Compressor,2.73,61.88,14.55,115.2,1623.3,normal,438.21,8.8,34.38,0,none,0,0.6537203597710548,0.39223221586263285
2024-01-02 16:44:00,12,Compressor,2.47,61.52,14.75,110.4,1669.5,normal,438.24,13.6,34.35,0,none,0,0.6540269828291088,0.3924161896974652
2024-01-02 16:57:00,12,Compressor,1.04,57.73,6.78,47.6,738.3,idle,438.46,8.2,34.13,0,none,0,0.6562755519215044,0.39376533115290263
2024-01-02 17:22:00,12,Compressor,2.7,60.5,14.83,105.7,1714.7,normal,438.88,15.6,33.72,0,none,0,0.6604660670482421,0.39627964022894524
2024-01-02 17:33:00,12,Compressor,2.42,76.37,14.88,96.8,1723.7,normal,439.06,10.2,33.53,0,none,0,0.6624080130825838,0.3974448078495503
2024-01-02 17:46:00,12,Compressor,1.02,58.42,6.72,43.2,723.2,idle,439.28,10.8,33.32,0,none,0,0.6645543744889616,0.39873262469337695
2024-01-02 18:16:00,12,Compressor,1.19,60.33,6.79,47.7,694.0,idle,439.78,10.8,32.82,0,none,0,0.669664758789861,0.40179885527391657
2024-01-02 18:25:00,12,Compressor,2.62,69.63,15.68,113.5,1590.1,normal,439.93,8.3,32.67,0,none,0,0.6711978740801308,0.40271872444807844
2024-01-02 18:33:00,12,Compressor,2.6,76.66,15.24,97.1,1677.1,normal,440.06,10.4,32.53,0,none,0,0.6726287816843827,0.40357726901062957
2024-01-02 18:57:00,12,Compressor,2.74,66.67,15.74,113.5,1614.3,normal,440.46,13.3,32.13,0,none,0,0.6767170891251022,0.40603025347506133
2024-01-02 19:25:00,12,Compressor,1.14,57.18,6.95,47.5,709.4,idle,440.93,12.3,31.67,0,none,0,0.6814186426819298,0.40885118560915784
2024-01-02 19:41:00,12,Compressor,0.99,59.35,6.75,42.8,683.2,idle,441.19,14.4,31.4,0,none,0,0.6841782502044154,0.4105069501226492
2024-01-02 20:11:00,12,Compressor,2.35,79.56,16.99,118.5,1580.3,normal,441.69,14.4,30.9,0,none,0,0.6892886345053149,0.4135731807031889
2024-01-02 20:36:00,12,Compressor,2.65,64.27,14.98,106.7,1663.5,normal,442.11,12.8,30.48,0,none,0,0.6935813573180702,0.4161488143908421
2024-01-02 20:58:00,12,Compressor,2.37,69.61,15.2,104.0,1633.5,normal,442.48,8.5,30.12,0,none,0,0.697260834014718,0.41835650040883077
2024-01-02 21:03:00,12,Compressor,2.52,73.47,16.63,103.3,1619.9,normal,442.56,16.7,30.03,0,none,0,0.6981807031888798,0.4189084219133279
2024-01-02 21:14:00,12,Compressor,2.58,69.99,17.15,98.5,1693.8,normal,442.74,10.3,29.85,0,none,0,0.7000204415372036,0.42001226492232213
2024-01-02 21:24:00,12,Compressor,2.53,76.39,17.53,117.2,1628.0,normal,442.91,12.7,29.68,0,none,0,0.7017579721995094,0.42105478331970564
2024-01-02 21:43:00,12,Compressor,2.49,74.49,15.55,114.8,1667.8,normal,443.23,8.2,29.37,0,none,0,0.7049264104660671,0.4229558462796402
2024-01-02 21:47:00,12,Compressor,2.79,71.44,16.63,97.6,1663.6,normal,443.29,12.5,29.3,0,none,0,0.705641864268193,0.42338511856091576
2024-01-02 22:11:00,12,Compressor,1.12,62.0,7.85,48.2,707.2,idle,443.69,14.2,28.9,0,none,0,0.7097301717089126,0.4258381030253476
2024-01-02 22:24:00,12,Compressor,1.09,61.66,7.0,43.2,712.9,idle,443.91,9.9,28.68,0,none,0,0.7119787408013083,0.427187244480785
2024-01-02 22:49:00,12,Compressor,2.75,81.87,16.47,119.9,1578.1,normal,444.33,9.4,28.27,0,none,0,0.7161692559280458,0.4297015535568275
2024-01-02 23:01:00,12,Compressor,1.16,66.5,7.53,45.6,704.1,idle,444.53,10.3,28.07,0,none,0,0.7182134096484056,0.43092804578904337
2024-01-02 23:22:00,12,Compressor,1.21,66.3,7.22,48.2,726.8,idle,444.88,10.6,27.72,0,none,0,0.7217906786590351,0.43307440719542106
2024-01-02 23:35:00,12,Compressor,2.53,73.83,18.14,103.8,1642.9,normal,445.09,12.9,27.5,0,none,0,0.7240392477514309,0.4344235486508585
2024-01-02 23:51:00,12,Compressor,1.16,60.37,7.87,45.3,701.3,idle,445.36,12.6,27.23,0,none,0,0.7267988552739166,0.43607931316434995
2024-01-03 00:01:00,12,Compressor,1.16,62.54,7.03,46.4,692.3,idle,445.53,14.7,27.07,0,none,0,0.7284341782502044,0.4370605069501226
2024-01-03 00:04:00,12,Compressor,1.12,60.17,7.95,45.3,677.4,idle,445.58,9.1,27.02,0,none,0,0.7289452166802943,0.43736713000817656
2024-01-03 00:31:00,12,Compressor,2.19,59.79,7.54,97.1,682.5,idle,446.03,16.8,26.57,0,none,0,0.7335445625511039,0.44012673753066234
2024-01-03 00:38:00,12,Compressor,1.06,60.62,8.25,48.0,689.0,idle,446.14,17.4,26.45,0,none,0,0.7347710547833197,0.44086263286999183
2024-01-03 00:49:00,12,Compressor,1.1,65.04,7.31,44.2,674.3,idle,446.33,12.3,26.27,0,none,0,0.7366107931316435,0.4419664758789861
2024-01-03 00:52:00,12,Compressor,1.2,66.99,6.86,42.5,677.6,idle,446.38,11.8,26.22,0,none,0,0.7371218315617334,0.44227309893704003
2024-01-03 01:10:00,12,Compressor,1.12,62.49,6.64,45.6,681.7,idle,446.68,16.3,25.92,0,none,0,0.7401880621422732,0.4441128372853639
2024-01-03 01:34:00,12,Compressor,1.04,65.65,7.55,48.6,686.3,idle,447.08,12.9,25.52,0,none,0,0.7442763695829926,0.44656582174979553
2024-01-03 02:02:00,12,Compressor,1.06,63.61,7.95,97.1,682.6,idle,447.54,11.0,25.05,0,none,0,0.7490801308258381,0.4494480784955029
2024-01-03 02:29:00,12,Compressor,1.07,68.95,8.31,47.3,679.3,idle,447.99,15.6,24.6,0,none,0,0.7536794766966476,0.45220768601798855
2024-01-03 02:56:00,12,Compressor,1.21,66.06,7.94,48.9,684.0,idle,448.44,12.6,24.15,0,none,0,0.758278822567457,0.4549672935404742
2024-01-03 03:26:00,12,Compressor,1.24,68.95,7.6,47.5,688.0,idle,448.94,14.9,23.65,1,motor_overheat,7815,0.7633892068683565,0.858033524121014
2024-01-03 03:52:00,12,Compressor,1.19,66.46,7.22,44.6,700.3,idle,449.38,11.7,23.22,1,motor_overheat,7120,0.76778413736713,0.860670482420278
2024-01-03 04:19:00,12,Compressor,1.26,57.239999999999995,7.37,48.5,670.0,idle,449.83,12.5,22.77,1,motor_overheat,6889,0.7723834832379395,0.8634300899427637
2024-01-03 04:22:00,12,Compressor,3.01,80.65,18.5,116.0,1641.3,normal,449.88,13.8,22.72,1,motor_overheat,5002,0.7728945216680294,0.8637367130008177
2024-01-03 04:45:00,12,Compressor,1.06,65.97,7.04,49.0,699.8,idle,450.26,13.3,22.33,1,motor_overheat,4977,0.7768806214227311,0.8661283728536386
2024-01-03 04:51:00,12,Compressor,1.07,65.67,6.8,47.9,685.1,idle,450.36,8.5,22.23,1,motor_overheat,5598,0.7779026982829109,0.8667416189697466
2024-01-03 05:02:00,12,Compressor,1.1,67.06,6.76,44.1,671.3,idle,450.54,16.5,22.05,1,motor_overheat,6884,0.7797424366312347,0.8678454619787408
2024-01-03 05:22:00,12,Compressor,2.99,75.96,17.63,107.6,1617.3,normal,450.88,12.1,21.72,1,motor_overheat,6646,0.7831152902698283,0.8698691741618969
2024-01-03 05:44:00,12,Compressor,1.12,64.4,6.87,97.1,686.6,idle,451.24,14.6,21.35,1,motor_overheat,3559,0.7868969746524939,0.8721381847914963
2024-01-03 06:02:00,12,Compressor,3.67,83.33,22.19,157.6,2358.7,peak,451.54,13.7,21.05,1,motor_overheat,6559,0.7899632052330335,0.8739779231398201
2024-01-03 06:10:00,12,Compressor,1.06,65.49,7.33,44.3,661.3,idle,451.68,15.5,20.92,1,motor_overheat,3642,0.7912919051512673,0.8747751430907604
2024-01-03 06:39:00,12,Compressor,2.19,86.52,18.18,119.0,1576.3,normal,452.16,13.7,20.43,1,motor_overheat,5380,0.7963000817661489,0.8777800490596893
2024-01-03 07:05:00,12,Compressor,2.98,85.12,18.73,96.0,1606.8,normal,452.59,17.8,20.0,1,motor_overheat,7798,0.8006950122649223,0.8804170073589535
2024-01-03 07:11:00,12,Compressor,1.19,68.85,7.73,97.1,709.8,idle,452.69,8.6,19.9,1,motor_overheat,7589,0.8017170891251022,0.8810302534750614
2024-01-03 07:23:00,12,Compressor,1.26,71.6,7.7,47.5,679.0,idle,452.89,9.7,19.7,1,motor_overheat,5721,0.803761242845462,0.8822567457072772
2024-01-03 07:45:00,12,Compressor,2.69,87.02,18.91,112.1,1631.9,normal,453.26,14.2,19.33,1,motor_overheat,6773,0.8075429272281276,0.8845257563368766
2024-01-03 07:53:00,12,Compressor,2.69,78.81,18.66,105.0,1507.7,normal,453.39,13.7,19.2,1,motor_overheat,4127,0.8088716271463614,0.8853229762878169
2024-01-03 08:07:00,12,Compressor,1.15,68.36,7.12,44.8,705.7,idle,453.63,13.1,18.97,1,motor_overheat,7779,0.8112224039247752,0.8867334423548652
2024-01-03 08:21:00,12,Compressor,1.27,68.91,8.16,43.2,695.2,idle,453.86,11.5,18.73,1,motor_overheat,7609,0.8136753883892068,0.8882052330335242
2024-01-03 08:42:00,12,Compressor,1.19,71.38,8.07,43.9,698.8,idle,454.21,14.8,18.38,1,motor_overheat,7671,0.8172526573998364,0.8903515944399019
2024-01-03 08:46:00,12,Compressor,1.2,71.91,7.04,97.1,669.1,idle,454.28,13.5,18.32,1,motor_overheat,4259,0.8178659035159443,0.8907195421095666
2024-01-03 09:13:00,12,Compressor,1.27,73.57,6.98,47.8,657.8,idle,454.73,9.4,17.87,1,motor_overheat,3360,0.8224652493867539,0.8934791496320523
2024-01-03 09:32:00,12,Compressor,1.27,67.2,7.26,44.0,691.0,idle,455.04,9.2,17.55,1,motor_overheat,3247,0.8257358953393295,0.8954415372035976
2024-01-03 09:37:00,12,Compressor,1.14,71.03,7.98,45.2,680.6,idle,455.13,9.8,17.47,1,motor_overheat,6340,0.8265535568274734,0.8959321340964841
2024-01-03 10:00:00,12,Compressor,2.58,88.31,17.0,117.0,1570.3,normal,455.51,8.6,17.08,1,motor_overheat,4492,0.830539656582175,0.898323793949305
2024-01-03 10:12:00,12,Compressor,2.88,77.32,17.08,107.3,1530.6,normal,455.71,12.9,16.88,1,motor_overheat,7801,0.8325838103025347,0.8995502861815208
2024-01-03 10:24:00,12,Compressor,2.76,80.76,17.25,102.3,1637.7,normal,455.91,16.7,16.68,1,motor_overheat,3350,0.8346279640228945,0.9007767784137367
2024-01-03 10:44:00,12,Compressor,1.22,73.73,7.04,97.1,676.9,idle,456.24,12.5,16.35,1,motor_overheat,3114,0.8380008176614882,0.9028004905968929
2024-01-03 11:07:00,12,Compressor,3.01,57.239999999999995,18.43,98.5,1634.5,normal,456.63,8.0,15.97,1,motor_overheat,5172,0.8418847097301717,0.905130825838103
2024-01-03 11:29:00,12,Compressor,3.99,80.68,24.97,146.4,2232.2,peak,456.99,13.1,15.6,1,motor_overheat,6962,0.8456663941128373,0.9073998364677024
2024-01-03 11:59:00,12,Compressor,2.97,79.81,17.56,107.9,1556.4,normal,457.49,9.6,15.1,1,motor_overheat,4429,0.8507767784137368,0.9104660670482421
2024-01-03 12:16:00,12,Compressor,1.2,72.33,7.11,45.8,1602.1,idle,457.78,17.0,14.82,1,motor_overheat,5400,0.8536385936222404,0.9121831561733442
2024-01-03 12:46:00,12,Compressor,4.19,85.31,26.52,151.6,2181.6,peak,458.28,14.9,14.32,1,motor_overheat,6228,0.8587489779231399,0.9152493867538839
2024-01-03 13:01:00,12,Compressor,3.02,78.51,19.43,104.5,1590.0,normal,458.53,14.6,14.07,1,motor_overheat,5436,0.8613041700735895,0.9167825020441537
2024-01-03 13:29:00,12,Compressor,2.71,86.83,17.41,95.5,1596.2,normal,458.99,16.5,13.6,1,motor_overheat,5828,0.866107931316435,0.919664758789861
2024-01-03 13:34:00,12,Compressor,3.08,90.99,16.85,114.0,1599.0,normal,459.08,13.9,13.52,1,motor_overheat,4272,0.8669255928045789,0.9201553556827473
2024-01-03 13:59:00,12,Compressor,2.75,83.92,18.1,106.0,1598.3,normal,459.49,9.8,13.1,1,motor_overheat,4778,0.8712183156173344,0.9227309893704007
2024-01-03 14:28:00,12,Compressor,3.97,86.85,23.98,158.5,2149.6,peak,459.98,10.1,12.62,1,motor_overheat,4925,0.8761242845461978,0.9256745707277187
2024-01-03 14:40:00,12,Compressor,2.6,88.22,19.11,100.0,1611.1,normal,460.18,12.3,12.42,1,motor_overheat,6056,0.8781684382665577,0.9269010629599346
2024-01-03 15:03:00,12,Compressor,3.05,88.59,19.35,105.3,1602.1,normal,460.56,12.8,12.03,1,motor_overheat,6639,0.8821545380212592,0.9292927228127555
2024-01-03 15:11:00,12,Compressor,3.11,76.78,19.53,106.2,1533.8,normal,460.69,15.2,11.9,1,motor_overheat,4065,0.883483237939493,0.9300899427636958
2024-01-03 15:25:00,12,Compressor,1.19,75.35,8.48,43.3,668.3,idle,460.93,15.7,11.67,1,motor_overheat,7358,0.8858340147179068,0.931500408830744
2024-01-03 15:54:00,12,Compressor,2.87,90.92,18.77,105.7,1539.7,normal,461.41,8.5,11.18,1,motor_overheat,3570,0.8908421913327882,0.9345053147996729
2024-01-03 15:56:00,12,Compressor,2.89,57.239999999999995,18.01,95.9,1559.6,normal,461.44,14.5,11.15,1,motor_overheat,6584,0.8911488143908421,0.9346892886345053
2024-01-03 16:17:00,12,Compressor,2.96,93.51,17.41,97.1,1480.8,normal,461.79,8.0,10.8,1,motor_overheat,6910,0.8947260834014718,0.9368356500408831
2024-01-03 16:21:00,12,Compressor,2.87,91.56,19.84,115.8,1540.1,normal,461.86,14.9,10.73,1,motor_overheat,4493,0.8954415372035978,0.9372649223221586
2024-01-03 16:50:00,12,Compressor,2.99,87.46,18.93,117.1,1486.7,normal,462.34,17.6,10.25,1,motor_overheat,6382,0.9003475061324612,0.9402085036794767
2024-01-03 16:54:00,12,Compressor,4.03,94.78,27.7,160.2,2137.0,peak,462.41,17.9,10.18,1,motor_overheat,7885,0.9010629599345871,0.9406377759607523
2024-01-03 16:57:00,12,Compressor,2.73,94.02,18.27,95.1,1484.7,normal,462.46,10.6,10.13,1,motor_overheat,6230,0.901573998364677,0.9409443990188062
2024-01-03 17:11:00,12,Compressor,1.35,74.26,8.46,47.8,668.4,idle,462.69,17.8,9.9,1,motor_overheat,7949,0.9039247751430908,0.9423548650858544
2024-01-03 17:37:00,12,Compressor,2.84,85.85,19.94,111.6,1454.8,normal,463.13,14.7,9.47,1,motor_overheat,6887,0.9083197056418643,0.9449918233851186
2024-01-03 17:43:00,12,Compressor,1.17,74.46,8.0,46.6,652.4,idle,463.23,17.0,9.37,1,motor_overheat,3738,0.9093417825020442,0.9456050695012266
2024-01-03 17:59:00,12,Compressor,3.12,86.9,18.88,105.7,1495.8,normal,463.49,17.4,9.1,1,motor_overheat,5374,0.9121013900245298,0.947260834014718
2024-01-03 18:25:00,12,Compressor,3.06,82.81,19.54,108.2,1462.4,normal,463.93,11.9,8.67,1,motor_overheat,7099,0.9164963205233033,0.949897792313982
